title,doi,loadDate,openAccess,firstPage,lastPage,pii,publicationDate,sourceTitle,uri,authors,File Attachments
High yield self-nitrogen-oxygen doped hydrochar derived from microalgae carbonization in bio-oil: Properties and potential applications,10.1016/j.biortech.2020.123735,2020-06-24T00:00:00.000Z,False,123735,123735,S0960852420310075,2020-10-31,Bioresource Technology,https://www.sciencedirect.com/science/article/pii/S0960852420310075?dgcid=api_sd_search-api-endpoint,"Enchen Jiang, Shuchao Cheng, Xiwei Xu",10_1016_j_biortech_2020_123735_full_text.md
Carbon dioxide adsorption behaviors of aluminum-pillared montmorillonite-supported alkaline earth metals,10.1016/j.jes.2020.05.025,2020-06-17T00:00:00.000Z,False,109,117,S1001074220302382,2020-12-31,Journal of Environmental Sciences,https://www.sciencedirect.com/science/article/pii/S1001074220302382?dgcid=api_sd_search-api-endpoint,"Kai Wu, Qing Ye, Hongxing Dai",10_1016_j_jes_2020_05_025_full_text.md
Carbon dioxide capacity retention on elastic layered metal organic frameworks subjected to hydrothermal cycling,10.1016/j.micromeso.2020.110377,2020-06-17T00:00:00.000Z,True,110377,110377,S1387181120303802,2020-09-30,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S1387181120303802?dgcid=api_sd_search-api-endpoint,"Francisco J. Sotomayor, Christian M. Lastoskie",10_1016_j_micromeso_2020_110377_full_text.md
"Petro-physical properties of Marcellus shale samples and their impact on CO2 adsorption: Equilibrium, kinetics, and empirical modeling study",10.1016/j.jngse.2020.103423,2020-06-17T00:00:00.000Z,False,103423,103423,S1875510020302778,2020-09-30,Journal of Natural Gas Science and Engineering,https://www.sciencedirect.com/science/article/pii/S1875510020302778?dgcid=api_sd_search-api-endpoint,"Firas A. Abdulkareem, Amatalrhman Radman, Eswaran Padmanabhan",10_1016_j_jngse_2020_103423_full_text.md
Multifunctional porous aromatic frameworks: State of the art and opportunities,10.1016/j.enchem.2020.100037,2020-06-12T00:00:00.000Z,False,100037,100037,S2589778020300129,2020-09-30,EnergyChem,https://www.sciencedirect.com/science/article/pii/S2589778020300129?dgcid=api_sd_search-api-endpoint,"Ye Yuan, Yajie Yang, Guangshan Zhu",10_1016_j_enchem_2020_100037_full_text.md
Graphical Abstract TOC,10.1016/j.poly.2020.114663,2020-06-11T00:00:00.000Z,False,114663,114663,S027753872030320X,2020-07-15,Polyhedron,https://www.sciencedirect.com/science/article/pii/S027753872030320X?dgcid=api_sd_search-api-endpoint,,10_1016_j_poly_2020_114663_full_text.md
Hydroxyl-functionalized microporous polymer for enhanced CO2 uptake and efficient super-capacitor energy storage,10.1016/j.reactfunctpolym.2020.104670,2020-06-06T00:00:00.000Z,False,104670,104670,S1381514820304582,2020-09-30,Reactive and Functional Polymers,https://www.sciencedirect.com/science/article/pii/S1381514820304582?dgcid=api_sd_search-api-endpoint,"Ahmed Abdel Nazeer, Ali A. Husain, Saad Makhseed",10_1016_j_reactfunctpolym_2020_104670_full_text.md
Surface-microporous graphene for CO2 adsorption,10.1016/j.cattod.2020.06.002,2020-06-05T00:00:00.000Z,False,514,518,S0920586120303965,2020-10-01,Catalysis Today,https://www.sciencedirect.com/science/article/pii/S0920586120303965?dgcid=api_sd_search-api-endpoint,"Yanqin Tian, Yan Lin, Yun Hang Hu",10_1016_j_cattod_2020_06_002_full_text.md
Nanoconfinement of metal oxide MgO and ZnO in zeolitic imidazolate framework ZIF-8 for CO2 adsorption and regeneration,10.1016/j.jhazmat.2020.122974,2020-06-04T00:00:00.000Z,False,122974,122974,S0304389420309638,2020-12-05,Journal of Hazardous Materials,https://www.sciencedirect.com/science/article/pii/S0304389420309638?dgcid=api_sd_search-api-endpoint,"Cheng-Wei Chang, Yu-Hsiang Kao, Cheng-Yu Wang",10_1016_j_jhazmat_2020_122974_full_text.md
Carbon dioxide removal through physical adsorption using carbonaceous and non-carbonaceous adsorbents: A review,10.1016/j.jece.2020.104142,2020-06-04T00:00:00.000Z,False,104142,104142,S2213343720304905,2020-10-31,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343720304905?dgcid=api_sd_search-api-endpoint,"Ammar Ali Abd, Samah Zaki Naji, Mohd Roslee Othman",10_1016_j_jece_2020_104142_full_text.md
Squaramide-derived framework modified periodic mesoporous organosilica: A robust bifunctional platform for CO2 adsorption and cooperative conversion,10.1016/j.cej.2020.125682,2020-06-01T00:00:00.000Z,False,125682,125682,S1385894720318106,2020-11-01,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894720318106?dgcid=api_sd_search-api-endpoint,"Mengshuai Liu, Penghui Zhao, Jianmin Sun",10_1016_j_cej_2020_125682_full_text.md
Mechanochemical synthesis of three-component graphene oxide/ordered mesoporous carbon/metal-organic framework composites,10.1016/j.jcis.2020.05.080,2020-05-24T00:00:00.000Z,False,163,172,S0021979720306883,2020-10-01,Journal of Colloid and Interface Science,https://www.sciencedirect.com/science/article/pii/S0021979720306883?dgcid=api_sd_search-api-endpoint,"Barbara Szczęśniak, Jenjira Phuriragpitikhon, Mietek Jaroniec",10_1016_j_jcis_2020_05_080_full_text.md
"Tailoring the breathing behavior of functionalized MIL-53(Al,M)-NH2 materials by using the mixed-metal concept",10.1016/j.micromeso.2020.110329,2020-05-21T00:00:00.000Z,False,110329,110329,S1387181120303322,2020-12-01,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S1387181120303322?dgcid=api_sd_search-api-endpoint,"Johannes Bitzer, Sarina-Lena Heck, Wolfgang Kleist",10_1016_j_micromeso_2020_110329_full_text.md
Synthesis of functionalized 3D microporous carbon foams for selective CO2 capture,10.1016/j.cej.2020.125459,2020-05-13T00:00:00.000Z,False,125459,125459,S1385894720314510,2020-12-15,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894720314510?dgcid=api_sd_search-api-endpoint,"Xin Liu, Shaobo Wang, Colin Snape",10_1016_j_cej_2020_125459_full_text.md
Dye encapsulated hierarchical porous zeolitic imidazolate frameworks for carbon dioxide adsorption,10.1016/j.jece.2020.104008,2020-05-08T00:00:00.000Z,False,104008,104008,S2213343720303560,2020-08-31,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343720303560?dgcid=api_sd_search-api-endpoint,Hani Nasser Abdelhamid,10_1016_j_jece_2020_104008_full_text.md
Solving two environmental issues simultaneously: Waste polyethylene terephthalate plastic bottle-derived microporous carbons for capturing CO2,10.1016/j.cej.2020.125350,2020-05-05T00:00:00.000Z,False,125350,125350,S1385894720313425,2020-10-01,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894720313425?dgcid=api_sd_search-api-endpoint,"Xiangzhou Yuan, Jong Gyu Lee, Ki Bong Lee",10_1016_j_cej_2020_125350_full_text.md
Adsorption of components from air on silica aerogels,10.1016/j.micromeso.2020.110297,2020-05-04T00:00:00.000Z,False,110297,110297,S1387181120303000,2020-10-01,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S1387181120303000?dgcid=api_sd_search-api-endpoint,"Sean M. W. Wilson, Vida A. Gabriel, F. Handan Tezel",10_1016_j_micromeso_2020_110297_full_text.md
Ionic liquid containing amine-based silica aerogels for CO2 capture by fixed bed adsorption,10.1016/j.molliq.2020.113227,2020-04-27T00:00:00.000Z,False,113227,113227,S016773222030444X,2020-07-15,Journal of Molecular Liquids,https://www.sciencedirect.com/science/article/pii/S016773222030444X?dgcid=api_sd_search-api-endpoint,"Müjde Garip, Nilay Gizli",10_1016_j_molliq_2020_113227_full_text.md
Dolomite-supported Cu2O as heterogeneous photocatalysts for solar fuels production,10.1016/j.mssp.2020.105119,2020-04-27T00:00:00.000Z,False,105119,105119,S1369800119324503,2020-09-30,Materials Science in Semiconductor Processing,https://www.sciencedirect.com/science/article/pii/S1369800119324503?dgcid=api_sd_search-api-endpoint,"E. Luévano-Hipólito, Leticia M. Torres-Martínez",10_1016_j_mssp_2020_105119_full_text.md
Selective CO2 adsorption and Lewis acid catalytic activity towards naphthimidazole synthesis by a Zn-MOF,10.1016/j.poly.2020.114584,2020-04-25T00:00:00.000Z,False,114584,114584,S0277538720302412,2020-07-15,Polyhedron,https://www.sciencedirect.com/science/article/pii/S0277538720302412?dgcid=api_sd_search-api-endpoint,"Rashmi A. Agarwal, Dinesh De",10_1016_j_poly_2020_114584_full_text.md
Synthesis of hierarchical porous Zeolite-Y for enhanced CO2 capture,10.1016/j.micromeso.2020.110261,2020-04-24T00:00:00.000Z,False,110261,110261,S138718112030264X,2020-08-15,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S138718112030264X?dgcid=api_sd_search-api-endpoint,"Aasif A. Dabbawala, Issam Ismail, Yasser Al Wahedi",10_1016_j_micromeso_2020_110261_full_text.md
Abstracts,10.1016/j.fueleneab.2020.04.002,2020-04-21T00:00:00.000Z,False,234,319,S0140670120300102,2020-05-31,Fuel and Energy Abstracts,https://www.sciencedirect.com/science/article/pii/S0140670120300102?dgcid=api_sd_search-api-endpoint,,10_1016_j_fueleneab_2020_04_002_full_text.md
Excellent CO2 adsorption performance of nitrogen-doped waste biocarbon prepared with different activators,10.1016/j.jclepro.2020.121645,2020-04-17T00:00:00.000Z,False,121645,121645,S0959652620316929,2020-08-10,Journal of Cleaner Production,https://www.sciencedirect.com/science/article/pii/S0959652620316929?dgcid=api_sd_search-api-endpoint,"Ying Xu, Zhixiu Yang, Peiyu Zhao",10_1016_j_jclepro_2020_121645_full_text.md
Atomic-scale molecular models of oxidized activated carbon fibre nanoregions: Examining the effects of oxygen functionalities on wet formaldehyde adsorption,10.1016/j.carbon.2020.04.025,2020-04-16T00:00:00.000Z,False,67,81,S0008622320303481,2020-09-15,Carbon,https://www.sciencedirect.com/science/article/pii/S0008622320303481?dgcid=api_sd_search-api-endpoint,"Piotr Kowalczyk, Piotr A. Gauden, Alexander V. Neimark",10_1016_j_carbon_2020_04_025_full_text.md
Thermal design and management towards high capacity CO2 adsorption systems,10.1016/j.enconman.2020.112796,2020-04-10T00:00:00.000Z,False,112796,112796,S0196890420303344,2020-05-15,Energy Conversion and Management,https://www.sciencedirect.com/science/article/pii/S0196890420303344?dgcid=api_sd_search-api-endpoint,"Rached Ben-Mansour, Ahmed Abuelyamen, Naef A. A. Qasem",10_1016_j_enconman_2020_112796_full_text.md
Fabrication of electrospun CO2 adsorption membrane for zinc-air battery application,10.1016/j.cej.2020.125031,2020-04-09T00:00:00.000Z,False,125031,125031,S1385894720310238,2020-09-01,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894720310238?dgcid=api_sd_search-api-endpoint,"Cheng-Liang Huang, Pin-Ya Wang, Yuan-Yao Li",10_1016_j_cej_2020_125031_full_text.md
UiO-66 and UiO-66-NH2 based sensors: Dielectric and FTIR investigations on the effect of CO2 adsorption,10.1016/j.micromeso.2020.110227,2020-04-08T00:00:00.000Z,False,110227,110227,S1387181120302304,2020-08-01,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S1387181120302304?dgcid=api_sd_search-api-endpoint,"Ina Strauss, Kristina Chakarova, Jürgen Caro",10_1016_j_micromeso_2020_110227_full_text.md
One-step synthesis of highly porous nitrogen doped carbon from the direct pyrolysis of potassium phthalimide for CO2 adsorption,10.1016/j.jcou.2020.101164,2020-04-08T00:00:00.000Z,False,101164,101164,S2212982020300019,2020-07-31,Journal of CO2 Utilization,https://www.sciencedirect.com/science/article/pii/S2212982020300019?dgcid=api_sd_search-api-endpoint,"Jinsong Shi, Hongmin Cui, Shaowei Zhang",10_1016_j_jcou_2020_101164_full_text.md
PEI-modified chromium-based metal organic framework for Cr(VI) removal from aqueous solution,10.5004/dwt.2020.24992,2024-08-08T00:00:00.000Z,True,139,149,S1944398624104080,2020-04-30,Desalination and Water Treatment,https://www.sciencedirect.com/science/article/pii/S1944398624104080?dgcid=api_sd_search-api-endpoint,"Zhuan-nian Liu, A. -ping Fan, Qing-yun Zhang",10_5004_dwt_2020_24992_full_text.md
An Automated Machine Learning architecture for the accelerated prediction of Metal-Organic Frameworks performance in energy and environmental applications,10.1016/j.micromeso.2020.110160,2020-03-12T00:00:00.000Z,False,110160,110160,S1387181120301633,2020-06-15,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S1387181120301633?dgcid=api_sd_search-api-endpoint,"Ioannis Tsamardinos, George S. Fanourgakis, George E. Froudakis",10_1016_j_micromeso_2020_110160_full_text.md
Simultaneous treatment of reject brine and capture of carbon dioxide: A comprehensive review,10.1016/j.desal.2020.114386,2020-03-09T00:00:00.000Z,False,114386,114386,S0011916419316042,2020-06-01,Desalination,https://www.sciencedirect.com/science/article/pii/S0011916419316042?dgcid=api_sd_search-api-endpoint,"Jawad Mustafa, Aya A. -H. I. Mourad, Muftah H. El-Naas",10_1016_j_desal_2020_114386_full_text.md
Deep insight into the pore size distribution of N-doped porous carbon materials on electrochemical energy storage and CO2 sorption,10.1016/j.diamond.2020.107802,2020-03-09T00:00:00.000Z,False,107802,107802,S0925963519309690,2020-05-31,Diamond and Related Materials,https://www.sciencedirect.com/science/article/pii/S0925963519309690?dgcid=api_sd_search-api-endpoint,"Jiaxin Li, Xuecheng Chen, Ewa Mijowska",10_1016_j_diamond_2020_107802_full_text.md
Synthesis of La and Ce modified X zeolite from rice husk ash for carbon dioxide capture,10.1016/j.jmrt.2020.02.061,2020-03-08T00:00:00.000Z,True,4368,4378,S2238785419319441,2020-06-30,Journal of Materials Research and Technology,https://www.sciencedirect.com/science/article/pii/S2238785419319441?dgcid=api_sd_search-api-endpoint,"Yisong Wang, He Jia, Tao Du",10_1016_j_jmrt_2020_02_061_full_text.md
Ultrasonication treatment enhances MOF surface area and gas uptake capacity,10.1016/j.poly.2020.114463,2020-02-24T00:00:00.000Z,False,114463,114463,S0277538720301200,2020-05-01,Polyhedron,https://www.sciencedirect.com/science/article/pii/S0277538720301200?dgcid=api_sd_search-api-endpoint,"Aisha Asghar, Naseem Iqbal, Tayyaba Noor",10_1016_j_poly_2020_114463_full_text.md
Preparation of nitrogen-doped hierarchical porous carbon materials by a template-free method and application to CO2 capture,10.1016/j.jece.2020.103732,2020-02-08T00:00:00.000Z,False,103732,103732,S2213343720300804,2020-06-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343720300804?dgcid=api_sd_search-api-endpoint,"Wunengerile Zhang, Yongsheng Bao, Agula Bao",10_1016_j_jece_2020_103732_full_text.md
Effectiveness of amino-functionalized sorbents for co2 capture in the presence of Hg,10.1016/j.fuel.2020.117250,2020-02-07T00:00:00.000Z,False,117250,117250,S0016236120302453,2020-05-01,Fuel,https://www.sciencedirect.com/science/article/pii/S0016236120302453?dgcid=api_sd_search-api-endpoint,"E. S. Sanz-Pérez, B. Lobato, M. R. Martínez-Tarazona",10_1016_j_fuel_2020_117250_full_text.md
Metal–organic frameworks for the chemical fixation of CO2 into cyclic carbonates,10.1016/j.ccr.2019.213173,2020-01-22T00:00:00.000Z,False,213173,213173,S0010854519303935,2020-04-01,Coordination Chemistry Reviews,https://www.sciencedirect.com/science/article/pii/S0010854519303935?dgcid=api_sd_search-api-endpoint,"Tapan K. Pal, Dinesh De, Parimal K. Bharadwaj",10_1016_j_ccr_2019_213173_full_text.md
"Synthesis, characterization, and CO2 adsorption properties of metal–organic framework NH2–MIL–101(V)",10.1016/j.matlet.2020.127402,2020-01-22T00:00:00.000Z,False,127402,127402,S0167577X20301075,2020-04-01,Materials Letters,https://www.sciencedirect.com/science/article/pii/S0167577X20301075?dgcid=api_sd_search-api-endpoint,"Qionghao Xu, Li Fang, Weidong Zhu",10_1016_j_matlet_2020_127402_full_text.md
Facile synthesis of microporous carbon xerogels for highly selective CO2 adsorption,10.1016/j.jclepro.2020.120023,2020-01-08T00:00:00.000Z,False,120023,120023,S0959652620300706,2020-04-20,Journal of Cleaner Production,https://www.sciencedirect.com/science/article/pii/S0959652620300706?dgcid=api_sd_search-api-endpoint,"Shasha Wang, Yuelong Xu, Zhenfa Liu",10_1016_j_jclepro_2020_120023_full_text.md
Exploiting response surface methodology for experimental modeling and optimization of CO2 adsorption onto NaOH-modified nanoclay montmorillonite,10.1016/j.jece.2020.103663,2020-01-07T00:00:00.000Z,False,103663,103663,S2213343720300117,2020-04-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343720300117?dgcid=api_sd_search-api-endpoint,"Mojtaba Khajeh, Ahad Ghaemi",10_1016_j_jece_2020_103663_full_text.md
From chitosan to urea-modified carbons: Tailoring the ultra-microporosity for enhanced CO2 adsorption,10.1016/j.carbon.2019.12.068,2020-01-02T00:00:00.000Z,False,625,637,S000862231931303X,2020-04-15,Carbon,https://www.sciencedirect.com/science/article/pii/S000862231931303X?dgcid=api_sd_search-api-endpoint,"Adeela Rehman, Soo-Jin Park",10_1016_j_carbon_2019_12_068_full_text.md
